20120720;1376.51;1376.51;1362.19;1362.95;4022
20120723;1362.34;1362.34;1337.56;1350.48;4117
20120724;1350.52;1351.53;1329.24;1338.04;4140
20120725;1338.35;1343.98;1331.5;1337.9;4152
20120726;1338.17;1363.13;1338.17;1359.68;4155
20120727;1360.05;1389.19;1360.05;1385.83;4087
20120730;1385.94;1391.74;1381.37;1385.18;4016
20120731;1385.27;1387.16;1379.66;1379.66;4040
20120801;1379.32;1385.03;1373.35;1375.41;4106
20120802;1375.13;1375.13;1354.65;1364.87;4219
20120803;1365.45;1394.16;1365.45;1390.69;3981
20120806;1391.04;1399.63;1391.04;1394.13;3830
20120807;1394.46;1407.14;1394.46;1400.94;3895
20120808;1401.23;1404.14;1396.13;1402.05;3843
20120809;1402.26;1405.95;1398.8;1402.64;3774
20120810;1402.58;1405.98;1395.62;1405.49;3658
20120813;1405.87;1405.87;1397.32;1404.09;3706
20120814;1404.36;1410.03;1400.6;1403.91;3846
20120815;1403.89;1407.73;1401.83;1405.43;3661
20120816;1405.57;1417.44;1404.15;1415.38;3776
20120817;1415.84;1418.71;1414.67;1418.38;3582
20120820;1417.85;1417.99;1412.12;1417.96;3745
20120821;1418.13;1426.68;1410.86;1413.23;4076
20120822;1413.09;1416.12;1406.78;1413.72;4030
20120823;1413.49;1413.49;1400.5;1402.32;3930
20120824;1401.99;1413.46;1398.04;1411.09;3837
20120827;1411.13;1416.17;1409.11;1410.33;3751
20120828;1410.44;1413.63;1405.59;1409.37;3785
20120829;1409.32;1413.95;1406.57;1410.65;3597
20120830;1410.08;1410.08;1397.01;1399.8;3668
20120831;1400.07;1413.09;1398.96;1407.3;3951
20120904;1406.54;1409.31;1396.56;1405.16;3947
20120905;1404.94;1408.81;1401.25;1403.24;3868
20120906;1403.74;1432.11;1403.74;1432.11;3920
20120907;1432.12;1437.8;1431.45;1437.8;3793
20120910;1437.92;1438.74;1428.98;1429.2;3912
20120911;1429.13;1437.76;1429.13;1433.96;3856
20120912;1433.56;1439.15;1432.99;1436.46;4072
20120913;1436.56;1463.76;1435.34;1459.56;4009
20120914;1460.07;1474.51;1460.07;1465.18;4105
20120917;1465.42;1465.63;1457.55;1460.42;3868
20120918;1461.19;1461.47;1456.13;1459.32;3834
20120919;1459.5;1465.15;1457.88;1461.13;3832
20120920;1461.05;1461.23;1449.98;1460.34;3857
20120921;1460.34;1467.07;1459.51;1459.88;3820
20120924;1459.76;1460.72;1452.06;1457.25;3941
20120925;1456.94;1463.24;1441.65;1441.86;4034
20120926;1441.6;1441.6;1430.53;1433.59;4119
20120927;1433.36;1450.2;1433.36;1446.95;4065
20120928;1447.13;1447.13;1435.6;1440.51;4018
20121001;1440.9;1457.14;1440.9;1444.12;4123
20121002;1444.99;1451.52;1439.01;1445.51;4155
20121003;1446.05;1454.3;1441.99;1450.92;3978
20121004;1451.08;1463.14;1451.08;1461.46;3941
20121005;1461.4;1470.96;1456.89;1460.71;3985
20121008;1460.93;1460.93;1453.1;1456.02;3948
20121009;1455.9;1455.9;1441.18;1441.64;4172
20121010;1441.48;1442.52;1430.64;1432.61;4131
20121011;1432.82;1443.9;1432.82;1432.93;4071
20121012;1432.84;1438.43;1425.53;1428.88;4052
20121015;1428.75;1441.31;1427.24;1440.05;4113
20121016;1440.31;1455.51;1440.31;1454.63;3963
20121017;1454.22;1462.2;1453.35;1460.89;3945
20121018;1460.94;1464.02;1452.63;1457.56;4149
20121019;1457.34;1457.34;1429.85;1433.12;4153
20121022;1433.21;1435.46;1422.06;1433.69;4163
20121023;1433.74;1433.74;1407.56;1413.54;4286
20121024;1413.2;1420.04;1407.1;1409.12;4121
20121025;1409.74;1421.12;1405.14;1412.85;4186
20121026;1412.97;1417.09;1403.28;1411.74;4294
20121031;1410.99;1418.76;1405.95;1412.72;4227
20121101;1412.2;1428.35;1412.2;1426.93;4085
20121102;1427.59;1434.27;1412.91;1414.72;4134
20121105;1414.02;1419.9;1408.13;1417.01;4062
20121106;1417.26;1433.38;1417.26;1428.02;4067
20121107;1428.27;1428.27;1388.14;1394.72;4360
20121108;1394.53;1401.23;1377.58;1377.58;4314
20121109;1377.55;1391.39;1373.03;1379.59;4316
20121112;1379.86;1384.87;1377.19;1380.02;3906
20121113;1380.03;1388.81;1371.39;1374.78;4180
20121114;1374.64;1380.13;1352.5;1355.55;4276
20121115;1355.41;1360.62;1348.05;1353.44;4278
20121116;1353.36;1362.03;1343.35;1359.87;4335
20121119;1359.88;1386.35;1359.88;1386.35;4067
20121120;1386.82;1389.77;1377.04;1387.75;4200
20121121;1387.79;1391.25;1386.39;1390.98;3918
20121123;1391.03;1409.16;1391.03;1409.15;2168
20121126;1409.15;1409.15;1397.68;1406.16;4063
20121127;1406.29;1409.01;1398.03;1398.74;4150
20121128;1398.77;1410.31;1385.43;1409.7;4221
20121129;1409.96;1419.7;1409.04;1415.69;4121
20121130;1415.95;1418.86;1411.63;1416.06;4026
20121203;1416.34;1423.73;1408.46;1409.39;4019
20121204;1409.46;1413.14;1403.65;1407.02;4099
20121205;1407.05;1415.56;1398.23;1409.6;4261
20121206;1409.43;1413.95;1405.93;1413.95;4192
20121207;1413.95;1420.34;1410.9;1418.14;4176
20121210;1418.07;1421.64;1415.64;1418.54;3976
20121211;1418.55;1434.27;1418.55;1428.1;4059
20121212;1427.84;1438.59;1426.76;1428.61;4114
20121213;1428.48;1431.36;1416;1419.62;4114
20121214;1419.45;1419.45;1411.88;1413.37;3957
20121217;1413.54;1430.64;1413.54;1430.38;4084
20121218;1430.47;1448;1430.47;1446.57;4100
20121219;1446.79;1447.75;1436.01;1436.27;4074
20121220;1435.81;1443.43;1432.82;1443.4;4073
20121221;1443.67;1443.67;1422.58;1430.33;4135
20121224;1430.15;1430.15;1424.66;1426.66;2187
20121226;1426.66;1429.42;1416.43;1419.99;3941
20121227;1419.83;1422.8;1401.8;1417.84;4234
20121228;1418.1;1418.1;1401.58;1402.95;3940
20121231;1402.43;1426.74;1398.11;1425.69;4256
20130102;1426.19;1461.36;1426.19;1461.36;4077
20130103;1462.42;1465.47;1455.53;1459.07;4032
20130104;1459.37;1467.94;1458.99;1466.1;4003
20130107;1466.47;1466.47;1456.62;1461.77;3911
20130108;1461.89;1461.89;1451.64;1457.05;3933
